DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2013,2846.752,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2014,2752.774,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2015,2826.151,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2016,2924.257,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2017,2853.554,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2018,2838.427,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2019,2854.671,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,RS,2020,3488.069,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2009,7232.548,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2010,8282.685,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2011,7681.810,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2012,8053.653,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2013,7694.262,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2014,7229.333,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2015,7411.176,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2016,7659.147,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2017,7696.829,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2018,7490.340,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2019,7363.914,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SE,2020,7200.324,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2009,1320.449,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2010,1364.215,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2011,1302.665,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2012,1255.831,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2013,1240.442,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2014,1060.707,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2015,1166.185,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2016,1186.482,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2017,1156.364,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2018,1084.519,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2019,1057.452,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SI,2020,1072.435,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2009,2147.493,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2010,2311.582,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2011,2121.122,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2012,2070.086,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2013,2146.977,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2014,1951.912,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2015,1987.662,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2016,2030.217,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2017,2108.641,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2018,2057.519,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2019,2643.412,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,SK,2020,2744.571,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2009,18864.658,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2010,19414.937,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2011,20809.776,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2012,20187.463,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2013,19807.984,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2014,19166.344,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2015,20153.330,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2016,20711.118,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2017,22167.051,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2018,20557.145,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2019,21563.923,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,TR,2020,23029.022,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2009,22120.183,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2010,23838.511,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2011,23587.848,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2012,23454.289,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2013,23446.497,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2014,20357.427,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2015,16551.870,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2016,17348.751,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2017,16483.165,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2018,15986.088,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2019,14015.700,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UA,2020,13654.325,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2009,41324.922,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2010,45512.575,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2011,37786.091,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2012,40957.945,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2013,41458.259,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2014,35813.099,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2015,37257.018,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2016,37970.686,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2017,36772.290,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2018,38307.568,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,UK,2019,38134.984,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2009,455.628,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2010,461.840,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2011,491.178,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2012,474.234,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2013,494.163,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2014,479.943,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2015,476.388,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2016,549.413,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2017,571.465,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2018,573.404,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2019,586.881,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_OTH_HH_E,TOTAL,KTOE,XK,2020,608.818,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2009,754.562,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2010,732.789,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2011,768.010,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2012,737.022,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2013,804.074,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2014,833.978,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2015,829.298,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2016,832.543,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2017,831.899,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2018,832.167,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2019,834.858,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AL,2020,603.439,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2009,7911.725,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2010,8163.403,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2011,7874.596,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2012,7792.366,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2013,8294.925,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2014,8228.068,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2015,8464.597,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2016,8598.512,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2017,8724.365,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2018,8836.593,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2019,8835.886,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,AT,2020,7728.024,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2014,988.905,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2015,1030.976,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2016,1196.912,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2017,1248.920,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2018,1238.269,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2019,1322.151,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BA,2020,1195.818,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2009,8983.816,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2010,8942.501,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2011,8799.874,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2012,8542.173,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2013,8387.048,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2014,8520.783,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2015,8910.586,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2016,9010.348,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2017,8858.129,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2018,8897.132,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2019,8835.707,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BE,2020,7764.756,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2009,2761.501,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2010,2694.753,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2011,2759.922,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2012,2914.390,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2013,2620.341,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2014,2916.487,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2015,3211.585,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2016,3268.077,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2017,3324.915,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2018,3372.188,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2019,3409.544,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,BG,2020,3215.317,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2009,749.520,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2010,765.447,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2011,744.315,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2012,687.941,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2013,619.936,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2014,599.542,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2015,621.949,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2016,658.147,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2017,681.155,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2018,684.771,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2019,692.280,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CY,2020,617.279,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2009,6220.839,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2010,5916.110,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2011,5935.592,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2012,5788.889,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2013,5738.681,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2014,5948.768,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2015,6195.220,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2016,6417.093,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2017,6617.264,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2018,6659.891,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2019,6778.778,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,CZ,2020,6378.679,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2009,52532.628,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2010,53143.376,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2011,53638.674,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2012,53259.098,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2013,54240.042,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2014,55445.775,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2015,55144.756,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2016,56556.589,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2017,57247.225,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2018,55470.398,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2019,56220.462,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DE,2020,50965.833,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2009,4387.797,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2010,4351.728,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2011,4340.893,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2012,4064.881,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2013,3997.071,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2014,4031.418,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2015,4217.267,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2016,4274.602,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2017,4264.461,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2018,4308.604,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2019,4236.178,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,DK,2020,3937.089,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2009,231893.362,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2010,231278.353,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2011,230003.826,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2012,221572.262,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2013,219824.465,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2014,222239.101,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2015,223837.695,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2016,227328.396,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2017,229011.651,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2018,229214.175,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2019,230901.192,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EA19,2020,197151.764,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2009,713.250,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2010,754.608,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2011,749.262,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2012,757.812,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2013,739.198,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2014,741.510,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2015,760.004,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2016,776.895,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2017,803.862,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2018,832.121,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2019,831.979,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EE,2020,792.765,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EL,2009,8354.058,
ESTAT:TEN00124(1.0),04/03/22 11:05:00,A,FC_TRA_E,TOTAL,KTOE,EL,2010,7476.887,
